hgnc_id	uniprot_id
HGNC:4071	Q06546
HGNC:4074	Q06547
HGNC:28441	Q8TAK5
HGNC:4075	P14867
HGNC:4076	P47869
HGNC:4077	P34903
HGNC:4078	P48169
HGNC:4079	P31644
HGNC:4080	Q16445
HGNC:4081	P18505
HGNC:4082	P47870
HGNC:4083	P28472
HGNC:4084	O14764
HGNC:4085	P78334
HGNC:4086	Q8N1C3
HGNC:4087	P18507
HGNC:4088	Q99928
HGNC:4089	O00591
HGNC:14454	Q9UN88
HGNC:4090	P24046
HGNC:4091	P28476
HGNC:17969	A8MPY1
HGNC:4092	Q99259
HGNC:4093	Q05329
HGNC:4095	P24522
HGNC:4096	O75293
HGNC:4097	O95257
HGNC:29996	Q8TAE8
HGNC:27949	Q6ZQY3
HGNC:4098	P0DTW1
HGNC:4099	Q6NT46
HGNC:31957	Q13066
HGNC:31958	Q13066
HGNC:31959	Q9UEU5
HGNC:31960	Q4V326
HGNC:4101	P0DSO3
HGNC:4102	Q13069
HGNC:4103	Q13070
HGNC:4104	O76087
HGNC:4106	Q9UEU5
HGNC:30968	A6NGK3
HGNC:26779	A1L429
HGNC:28402	A1L429
HGNC:31904	A1L429
HGNC:31905	A1L429
HGNC:31906	P0CL80
HGNC:31907	P0CL81
HGNC:31908	A6NDE8
HGNC:4105	P0CL82
HGNC:17778	A6NER3
HGNC:29081	Q4V321
HGNC:4113	O14976
HGNC:4114	P22466
HGNC:24240	Q99999
HGNC:24869	Q9H3Q3
HGNC:24144	Q96A11
HGNC:24145	Q96RP7
HGNC:4115	P54803
HGNC:4116	Q14376
HGNC:4118	P51570
HGNC:4119	Q01415
HGNC:24063	Q96C23
HGNC:4122	P34059
HGNC:4123	Q10472
HGNC:4124	Q10471
HGNC:4125	Q14435
HGNC:4126	Q8N4A0
HGNC:4127	Q7Z7M9
HGNC:4128	Q8NCL4
HGNC:4129	Q86SF2
HGNC:4130	Q9NY28
HGNC:4131	Q9HCQ5
HGNC:19873	Q86SR1
HGNC:19875	Q8NCW6
HGNC:19877	Q8IXK2
HGNC:23242	Q8IUC8
HGNC:22946	Q96FL9
HGNC:21531	Q8N3T1
HGNC:23233	Q8N428
HGNC:16347	Q6IS24
HGNC:30488	Q6P9A2
HGNC:21725	Q7Z4T8
HGNC:33844	Q49A17
HGNC:24840	Q9UBC7
HGNC:4132	P47211
HGNC:4133	O43603
HGNC:4134	O60755
HGNC:4135	P07902
HGNC:4136	Q14353
HGNC:4137	Q9H2C0
HGNC:4138	Q14697
HGNC:4139	Q8TET4
HGNC:4140	P17677
HGNC:4141	P04406
HGNC:24864	O14556
HGNC:26588	Q8N292
HGNC:23375	Q14C86
HGNC:14264	Q9NY12
HGNC:26136	Q9H706
HGNC:27172	Q75VX8
HGNC:27998	Q6NXP2
HGNC:30704	Q96KD3
HGNC:20101	Q8N9W8
HGNC:28397	Q8TC56
HGNC:26541	Q8IYT1
HGNC:25107	Q6IPT2
HGNC:25278	Q8N5Q1
HGNC:28594	Q8NEG0
HGNC:25425	Q5VVW2
HGNC:29016	O15063
HGNC:4162	P41250
HGNC:4163	P22102
HGNC:4165	P54826
HGNC:4167	O43903
HGNC:16955	Q99501
HGNC:24846	Q8NHY3
HGNC:27475	Q86XJ1
HGNC:4168	Q14393
HGNC:4169	O60861
HGNC:4166	O95995
HGNC:24485	Q9UFP1
HGNC:25312	Q6UWH4
HGNC:4164	P01350
HGNC:4170	P15976
HGNC:4171	P23769
HGNC:4172	P23771
HGNC:4173	P43694
HGNC:15802	Q9BWX5
HGNC:4174	Q92908
HGNC:29941	Q8WUU5
HGNC:29989	Q86YP4
HGNC:30778	Q8WXI9
HGNC:8849	O75879
HGNC:25068	O43716
HGNC:26616	Q8NB37
HGNC:1273	P0DPI2
HGNC:4175	P50440
HGNC:4177	P04062
HGNC:18986	Q9HCG7
HGNC:19069	Q9H227
HGNC:4180	Q04446
HGNC:4181	Q92538
HGNC:20460	Q8N5D6
HGNC:4182	P32455
HGNC:4183	P32456
HGNC:4184	Q9H0R5
HGNC:20480	Q96PP9
HGNC:19895	Q96PP8
HGNC:25395	Q6ZN66
HGNC:29606	Q8N8V2
HGNC:4185	Q14549
HGNC:4186	P52951
HGNC:4187	P02774
HGNC:15990	P28676
HGNC:4188	O75600
HGNC:19095	Q96CN9
HGNC:23218	Q8IWJ2
HGNC:4189	Q92947
HGNC:1317	P16383
HGNC:4191	P01275
HGNC:4192	P47871
HGNC:4193	P30793
HGNC:4194	P30047
HGNC:4195	P35557
HGNC:4196	Q14397
HGNC:4311	P48506
HGNC:4312	P48507
HGNC:4197	Q9NP62
HGNC:4198	O75603
HGNC:4199	Q92616
HGNC:15805	Q96QF7
HGNC:4203	Q02742
HGNC:4204	Q8N0V5
HGNC:4205	O95395
HGNC:17973	Q9P109
HGNC:16099	Q6ZNI0
HGNC:20253	Q8N6F7
HGNC:29583	Q5JQS6
HGNC:4208	P23434
HGNC:4212	Q9Y2T3
HGNC:15968	Q8TB36
HGNC:4213	Q96MZ0
HGNC:18010	Q9NXN4
HGNC:29644	Q9NZC3
HGNC:4214	P27539
HGNC:4217	Q9UK05
HGNC:4218	Q9NR23
HGNC:4220	P43026
HGNC:4221	Q6KF10
HGNC:4222	Q7Z4P5
HGNC:4224	O60383
HGNC:4215	P55107
HGNC:4216	O95390
HGNC:30142	Q99988
HGNC:4226	P31150
HGNC:4227	P50395
HGNC:4232	P39905
HGNC:20883	Q8N9F7
HGNC:25974	Q9HCC8
HGNC:28638	Q7L5L3
HGNC:24849	Q6W3E5
HGNC:28804	Q8WTR4
HGNC:34360	Q6ZNW5
HGNC:4234	P55040
HGNC:10884	O14893
HGNC:15717	P57678
HGNC:20043	Q8TEQ6
HGNC:20044	Q8WXD5
HGNC:20045	Q9H840
HGNC:26044	Q9NWZ8
HGNC:26881	Q17RS7
HGNC:12790	O00258
HGNC:752	O43681
HGNC:21690	Q7L5D6
HGNC:4235	P14136
HGNC:4236	P55789
HGNC:4237	Q99684
HGNC:4238	Q5VTD9
HGNC:13780	Q96RP9
HGNC:29682	Q969S9
HGNC:21096	Q9NXC2
HGNC:28159	Q3B7J2
HGNC:4241	Q06210
HGNC:4242	O94808
HGNC:4243	P56159
HGNC:4244	O00451
HGNC:4245	O60609
HGNC:13821	Q9GZZ7
HGNC:32789	Q6UXV0
HGNC:12390	Q13630
HGNC:44663	I3L273
HGNC:17842	Q9UJY5
HGNC:16064	Q9UJY4
HGNC:17079	Q9NZ52
HGNC:25100	Q9BVM4
HGNC:21705	O75223
HGNC:4247	P38435
HGNC:4248	Q92820
HGNC:18869	Q86UU5
HGNC:19357	Q9H3C7
HGNC:4249	O95749
HGNC:4250	P19440
HGNC:4260	P36269
HGNC:26891	Q6P531
HGNC:4259	Q9UJ14
HGNC:4253	Q4G0N0
HGNC:16437	Q9BX51
HGNC:18596	Q14390
HGNC:33426	B5MD39
HGNC:4261	P01241
HGNC:4262	P01242
HGNC:24438	Q8N2G8
HGNC:17281	Q9H3K2
HGNC:4263	P10912
HGNC:4265	P01286
HGNC:4266	Q02643
HGNC:18129	Q9UBU3
HGNC:4267	Q92847
HGNC:28453	Q8IVV7
HGNC:15857	Q9NWU2
HGNC:9126	O75420
HGNC:11960	Q6Y7W6
HGNC:23237	Q8WWP7
HGNC:21789	Q9UG22
HGNC:21872	Q9NUV9
HGNC:18005	Q96F15
HGNC:21918	Q6P9H5
HGNC:22404	Q8NHV1
HGNC:21792	Q8ND71
HGNC:44141	P0DJR0
HGNC:25959	Q9NXP7
HGNC:21074	Q9NU53
HGNC:28980	Q14691
HGNC:24575	Q9Y248
HGNC:25851	Q9BRX5
HGNC:28226	Q9BRT9
HGNC:4270	P09681
HGNC:1226	O14908
HGNC:18177	Q8TF65
HGNC:18183	Q8TF64
HGNC:4271	P48546
HGNC:4272	Q9Y2X7
HGNC:4273	Q14161
HGNC:4274	P17302
HGNC:4277	Q9Y6H8
HGNC:4278	P35212
HGNC:4279	P36382
HGNC:4281	P48165
HGNC:19155	P57773
HGNC:16995	Q969M2
HGNC:4283	P08034
HGNC:4284	P29033
HGNC:4285	O75712
HGNC:4286	Q9NTQ9
HGNC:4287	O95377
HGNC:4288	O95452
HGNC:16690	Q6PEY0
HGNC:4280	P36383
HGNC:17494	Q5T442
HGNC:17495	Q8NFK1
HGNC:19154	Q9UKL4
HGNC:19147	Q8N144
HGNC:23296	Q96KN9
HGNC:33251	A6NN92
HGNC:4289	P32189
HGNC:4291	Q14410
HGNC:4292	Q14409
HGNC:28635	Q6ZS86
HGNC:17496	Q5VSY0
HGNC:23217	Q9NS71
HGNC:24588	Q86XP6
HGNC:4296	P06280
HGNC:4298	P16278
HGNC:28129	Q6UWU2
HGNC:25129	Q8IW92
HGNC:25147	Q8NCI6
HGNC:18713	Q86VQ1
HGNC:17855	O94923
HGNC:4313	P23378
HGNC:29514	Q6ZMI3
HGNC:4315	Q53GS7
HGNC:4316	Q92896
HGNC:4317	P08151
HGNC:4318	P10070
HGNC:4319	P10071
HGNC:4320	P10075
HGNC:17001	P48060
HGNC:28392	Q6UWM5
HGNC:28592	Q4G1C9
HGNC:18007	Q9H4G4
HGNC:29525	Q8NBF1
HGNC:29450	Q9BZE0
HGNC:28510	Q8NEA6
HGNC:14373	Q92990
HGNC:29436	Q8WWB7
HGNC:4323	Q04760
HGNC:14111	Q9HC38
HGNC:33358	A6NK44
HGNC:4324	P43220
HGNC:4325	O95838
HGNC:4326	P23415
HGNC:4327	P23416
HGNC:4328	O75311
HGNC:4329	P48167
HGNC:4330	P35754
HGNC:16065	Q9NS18
HGNC:15987	O76003
HGNC:20134	Q86SX6
HGNC:4331	O94925
HGNC:29570	Q9UI32
HGNC:26483	Q96MS3
HGNC:23671	Q7Z4J2
HGNC:24870	Q68CQ7
HGNC:24890	Q9H1C3
HGNC:24867	Q9NZD2
HGNC:33756	A6NH11
HGNC:4335	P00367
HGNC:4336	P49448
HGNC:4341	P15104
HGNC:13734	Q6IB77
HGNC:30519	Q969I3
HGNC:37865	A0A0U1RQE8
HGNC:24178	Q8WU03
HGNC:21349	Q5SZD4
HGNC:24247	Q8IVS8
HGNC:24434	Q49A26
HGNC:4367	P17900
HGNC:23843	Q96IK5
HGNC:19717	Q8NEA9
HGNC:4369	O60547
HGNC:4370	Q9Y692
HGNC:4371	Q9UKD1
HGNC:4373	P60983
HGNC:4374	O60234
HGNC:24852	Q9P107
HGNC:4375	Q99445
HGNC:40049	A6NCL1
HGNC:17493	O75496
HGNC:22923	Q96IJ6
HGNC:22932	Q9Y5P6
HGNC:4376	P36959
HGNC:4377	Q9P2T1
HGNC:4378	P49915
HGNC:4379	P29992
HGNC:4380	Q03113
HGNC:4381	Q14344
HGNC:4382	O95837
HGNC:4383	P30679
HGNC:4384	P63096
HGNC:4385	P04899
HGNC:4387	P08754
HGNC:4388	P38405
HGNC:4389	P09471
HGNC:4390	P50148
HGNC:4392	O95467|P63092|P84996|Q5JWF2
HGNC:4393	P11488
HGNC:4394	P19087
HGNC:22800	A8MTJ3
HGNC:4395	P19086
HGNC:4396	P62873
HGNC:4397	Q9BYB4
HGNC:4398	P62879
HGNC:4400	P16520
HGNC:20731	Q9HAV0
HGNC:4401	O14775
HGNC:23657	Q9Y223
HGNC:4404	P59768
HGNC:4405	P63215
HGNC:4407	P50150
HGNC:4408	P63218
HGNC:24826	A0A804HLA8
HGNC:4410	O60262
HGNC:19664	Q9UK08
HGNC:4402	P50151
HGNC:4403	P61952
HGNC:19663	Q9UBI6
HGNC:14131	Q9P2W3
HGNC:53439	A0A1W2PPG7
HGNC:4411	P63211
HGNC:4412	O14610
HGNC:4413	P36915
HGNC:29925	Q13823
HGNC:29931	Q9BVP2
HGNC:25553	Q9NVN8
HGNC:4414	P22749
HGNC:4415	Q14749
HGNC:4416	O15228
HGNC:4417	P46926
HGNC:21526	Q8TDQ7
HGNC:19980	Q96EK6
HGNC:29670	Q3T906
HGNC:23026	Q9UJJ9
HGNC:4419	P01148
HGNC:4420	O43555
HGNC:4421	P30968
HGNC:4422	P15586
HGNC:4424	Q92805
HGNC:4425	Q08379
HGNC:4426	Q08378
HGNC:4427	Q13439
HGNC:4428	Q8TBA6
HGNC:13567	Q9NYA3
HGNC:32205	A6NDN3
HGNC:32206	A6NDK9
HGNC:32204	P0CG33
HGNC:37444	Q8N7Z2
HGNC:26695	Q8N9W4
HGNC:27256	A6NEF3
HGNC:37225	A8MZA4
HGNC:37442	A0A1B0GV03
HGNC:37229	A6NEM1
HGNC:37228	A6NI86
HGNC:50289	H0YM25
HGNC:55710	P0DX00
HGNC:55711	P0DX01
HGNC:56306	P0DX02
HGNC:24876	Q7Z5G4
HGNC:31668	Q2TAP0
HGNC:31972	A7E2F4
HGNC:31973	A8MQT2
HGNC:32378	Q08AF8
HGNC:25328	Q08AF8
HGNC:37443	P0CJ92
HGNC:38650	A6NMD2
HGNC:38652	D6RF30
HGNC:44404	H3BSY2
HGNC:44405	F8WBI6
HGNC:44406	A6NCC3
HGNC:44408	H3BV12
HGNC:44407	I6L899
HGNC:44409	H3BPF8
HGNC:44410	H3BQL2
HGNC:4429	Q14789
HGNC:15448	O00461
HGNC:15451	Q8NBJ4
HGNC:24892	Q6P4E1
HGNC:15452	Q9H4A6
HGNC:24882	Q9H4A5
HGNC:24766	Q6ZVE7
HGNC:20175	Q9Y3E0
HGNC:25973	Q3T8J9
HGNC:20356	Q9BXV9
HGNC:17643	Q9HD26
HGNC:25676	Q5T7V8
HGNC:16769	Q9BQQ3
HGNC:17500	Q9H8Y8
HGNC:4430	O95249
HGNC:4431	O14653
HGNC:4432	P17174
HGNC:28487	Q8NHS2
HGNC:4433	P00505
HGNC:4439	P07359
HGNC:4440	P13224
HGNC:4441	P55259
HGNC:4443	P40197
HGNC:14388	Q9HCN6
HGNC:4444	P14770
HGNC:4445	Q99795
HGNC:4446	O43292
HGNC:20298	Q8IXQ4
HGNC:24865	Q9HCL2
HGNC:13920	O95872
HGNC:27168	Q6NUI2
HGNC:28157	Q53EU6
HGNC:20880	Q86UL3
HGNC:24658	Q9BRR8
HGNC:25499	Q9NW75
HGNC:20210	Q9NWQ4
HGNC:25720	Q96I76
HGNC:25982	Q5T3I0
HGNC:29066	Q9UKJ3
HGNC:26768	Q8N954
HGNC:19680	Q8TDU6
HGNC:29520	Q86WP2
HGNC:28843	Q9HC44
HGNC:4449	P35052
HGNC:4450	Q8N158
HGNC:4451	P51654
HGNC:4452	O75487
HGNC:4453	P78333
HGNC:4454	Q9Y625
HGNC:26957	Q9NPB8
HGNC:4455	P21695
HGNC:28956	Q8N335
HGNC:4456	P43304
HGNC:4485	Q99527
HGNC:18054	Q96T91
HGNC:18055	Q86YW7
HGNC:15465	Q9NQX3
HGNC:4458	P06744
HGNC:24945	Q8IV16
HGNC:30677	Q92917
HGNC:4459	P80108
HGNC:4460	P51674
HGNC:4461	Q13491
HGNC:17030	Q9HCN4
HGNC:25513	Q9H9Y4
HGNC:30186	Q9UHW5
HGNC:4462	Q14956
HGNC:4484	P46089
HGNC:4497	P46093
HGNC:4515	P46095
HGNC:4466	P47775
HGNC:4469	P49685
HGNC:31428	Q6UWK7
HGNC:4471	Q13304
HGNC:4472	Q14330
HGNC:4473	Q15760
HGNC:4475	Q99678
HGNC:4476	Q99679
HGNC:4477	Q99680
HGNC:4480	O00155
HGNC:4481	Q8NDV2
HGNC:4482	Q9NS67
HGNC:4486	O00270
HGNC:4487	O75388
HGNC:4489	Q49SQ1
HGNC:4490	Q9UPC5
HGNC:4492	Q9HC97
HGNC:4494	O15354
HGNC:14923	O60883
HGNC:4496	O43194
HGNC:4500	O15529
HGNC:4503	Q9Y5Y3
HGNC:4506	Q13585
HGNC:4508	Q9Y2T5
HGNC:4511	Q9Y2T6
HGNC:13300	Q9BZJ8
HGNC:13301	Q9BZJ7
HGNC:13302	Q9BZJ6
HGNC:4517	Q8IYL9
HGNC:4519	Q15743
HGNC:4526	O95800
HGNC:4528	Q96P69
HGNC:4533	Q96P67
HGNC:4523	Q9NYM4
HGNC:4535	Q9NQS5
HGNC:4536	P60893
HGNC:4538	Q9BY21
HGNC:4539	Q9GZN0
HGNC:31984	B7ZAQ6
HGNC:13840	P0CG08
HGNC:14963	Q96P66
HGNC:17830	Q5VW38
HGNC:17829	Q9NPR9
HGNC:19060	Q8TDV5
HGNC:17482	Q9UNW8
HGNC:19991	Q8IZ08
HGNC:24300	Q96N19
HGNC:11862	O60478
HGNC:25445	Q8N3F9
HGNC:19995	Q6DWJ6
HGNC:19997	Q7Z602
HGNC:20088	Q7Z601
HGNC:20145	P51810
HGNC:21718	Q96CH1
HGNC:23623	Q8TDV2
HGNC:23627	Q86SP6
HGNC:23628	Q8NGU9
HGNC:23624	Q8TDV0
HGNC:23622	Q8TDT2
HGNC:23618	Q6NV75
HGNC:22951	Q7Z3F1
HGNC:20844	Q8NFN8
HGNC:23687	Q5UAW9
HGNC:23689	Q5T848
HGNC:23693	Q9UJ42
HGNC:23694	Q8N6U8
HGNC:16693	Q16538
HGNC:30057	O14626
HGNC:18186	Q9NS66
HGNC:30245	Q9BXC1
HGNC:32370	Q14439
HGNC:31371	Q6PRD1
HGNC:28899	Q86V85
HGNC:13708	O15218
HGNC:3128	P32249
HGNC:24834	Q5JY77
HGNC:25169	Q96D09
HGNC:29353	Q6PI77
HGNC:9836	Q8NFJ5
HGNC:13308	Q9NZH0
HGNC:13309	Q9NQ84
HGNC:13310	Q9NZD1
HGNC:18510	Q5T6X5
HGNC:24835	Q7Z2K8
HGNC:23730	O60269
HGNC:27733	Q6ZVF9
HGNC:4549	Q13098
HGNC:4550	Q13227
HGNC:17858	Q86YR5
HGNC:29501	P81274
HGNC:13945	Q9Y4H4
HGNC:4552	P24298
HGNC:18062	Q8TD30
HGNC:4553	P07203
HGNC:4554	P18283
HGNC:4555	P22352
HGNC:4556	P36969
HGNC:4557	O75715
HGNC:4558	P59796
HGNC:4559	Q96SL4
HGNC:33100	Q8TED1
HGNC:29305	Q96CP6
HGNC:29214	Q3KR37
HGNC:25252	Q8IYS0
HGNC:27287	Q8IUY3
HGNC:24911	Q96HH9
HGNC:29113	Q6IC98
HGNC:4562	Q13588
HGNC:4563	O75791
HGNC:37240	Q8TC17
HGNC:4566	P62993
HGNC:4567	Q14451
HGNC:4564	Q13322
HGNC:4565	Q14449
HGNC:24885	Q4ZG55
HGNC:31042	Q9C091
HGNC:2001	O60565
HGNC:17655	Q9H772
HGNC:27549	NA
HGNC:17923	Q9NZI5
HGNC:2799	Q6ISB3
HGNC:25839	Q8TE85
HGNC:4570	Q9UBQ7
HGNC:4571	P42261
HGNC:4572	P42262
HGNC:4573	P42263
HGNC:4574	P48058
HGNC:4575	Q9ULK0
HGNC:4576	O43424
HGNC:18464	A4D2P6
HGNC:4577	A4D1Z8
HGNC:4579	P39086
HGNC:4580	Q13002
HGNC:4581	Q13003
HGNC:4582	Q16099
HGNC:4583	Q16478
HGNC:4584	Q05586
HGNC:4585	Q12879
HGNC:4586	Q13224
HGNC:4587	Q14957
HGNC:4588	O15399
HGNC:16767	Q8TCU5
HGNC:16768	O60391
HGNC:4589	Q7Z429
HGNC:18708	Q9Y3R0
HGNC:23841	Q9C0E4
HGNC:18706	Q4V328
HGNC:10013	Q15835
HGNC:289	P25098
HGNC:290	P35626
HGNC:4543	P32298
HGNC:4544	P34947
HGNC:4545	P43250
HGNC:17031	Q8WTQ7
HGNC:4593	Q13255
HGNC:4594	Q14416
HGNC:4595	Q14832
HGNC:4596	Q14833
HGNC:4597	P41594
HGNC:4598	O15303
HGNC:4599	Q14831
HGNC:4600	O00222
HGNC:4601	P28799
HGNC:4605	P07492
HGNC:19696	Q9HAV7
HGNC:21060	Q8TAA5
HGNC:4609	P30550
HGNC:4610	Q12849
HGNC:20310	Q5TC63
HGNC:21270	Q9BQ67
HGNC:31673	A8MXD5
HGNC:33862	A6NFK2
HGNC:30229	P27469
HGNC:28042	A4D1B5
HGNC:4612	P56915
HGNC:4613	O15499
HGNC:13311	Q96QA5
HGNC:23690	Q8TAX9
HGNC:7151	Q9BYG8
HGNC:25697	P57764
HGNC:2810	O60443
HGNC:28979	Q14687
HGNC:19716	Q2KHT4
HGNC:28283	Q6UXU4
HGNC:51826	A8MUP6
HGNC:4616	P49840
HGNC:4617	P49841
HGNC:20343	Q9P0R6
HGNC:4620	P06396
HGNC:4621	P15170
HGNC:4622	Q8IYD1
HGNC:4623	P00390
HGNC:4624	P48637
HGNC:4626	P08263
HGNC:4627	P09210
HGNC:4628	Q16772
HGNC:4629	O15217
HGNC:19662	Q7RTV2
HGNC:25806	Q8NEC7
HGNC:16906	Q9Y2Q3
HGNC:4632	P09488
HGNC:4634	P28161
HGNC:4635	P21266
HGNC:4636	Q03013
HGNC:4637	P46439
HGNC:13312	P78417
HGNC:23064	Q9H4Y5
HGNC:4638	P09211
HGNC:4642	P0CG29
HGNC:33437	P0CG30
HGNC:26930	A0A1W2PR19
HGNC:4643	O43708
HGNC:20374	Q9H4S2
HGNC:24959	Q9BZM3
HGNC:20887	Q4AE62
HGNC:4646	P52655
HGNC:30727	Q9UNN4
HGNC:4647	P52657
HGNC:4648	Q00403
HGNC:4650	P29083
HGNC:4651	P29084
HGNC:4652	P35269
HGNC:4653	P13984
HGNC:4655	P32780
HGNC:4656	Q13888
HGNC:31394	Q6P1K8
HGNC:4657	Q13889
HGNC:4658	Q92759
HGNC:21157	Q6ZYL4
HGNC:4659	P78347
HGNC:4661	Q9UHL9
HGNC:30775	Q86UP8
HGNC:33125	Q6EKJ0
HGNC:4662	Q92664
HGNC:4664	Q12789
HGNC:4665	Q8WUA4
HGNC:4666	Q9Y5Q9
HGNC:4667	Q9UKN8
HGNC:4668	Q9Y5Q8
HGNC:20872	Q969F1
HGNC:4669	O00178
HGNC:4670	Q9BX10
HGNC:14880	Q969Y2
HGNC:21535	Q9BZE4
HGNC:30189	O43824
HGNC:25007	Q8N3Z3
HGNC:25106	A4D1E9
HGNC:13698	Q9NYZ3
HGNC:26565	Q8WW33
HGNC:16198	Q9H1H1
HGNC:4678	P43080
HGNC:55126	X6R8D5
HGNC:4679	Q9UMX6
HGNC:4680	O95843
HGNC:4682	Q02747
HGNC:4683	Q16661
HGNC:14237	Q96NT3
HGNC:4685	Q02108
HGNC:4684	P33402
HGNC:4687	Q02153
HGNC:4688	P25092
HGNC:4689	Q02846
HGNC:4691	P51841
HGNC:25799	Q8N442
HGNC:4693	Q16774
HGNC:18649	Q9UBP9
HGNC:4696	P08236
HGNC:51239	Q3ZCU0
HGNC:27482	Q4G148
HGNC:33383	A0PJZ3
HGNC:4699	P46976
HGNC:4700	O15488
HGNC:4702	P02724
HGNC:4703	P06028
HGNC:4704	P04921
HGNC:4705	P15421
HGNC:4706	P13807
HGNC:4707	P54840
HGNC:15808	Q9H116
HGNC:4708	P12544
HGNC:4709	P10144
HGNC:4710	P20718
HGNC:4711	P49863
HGNC:4712	P51124
HGNC:4714	P07305
HGNC:4715	Q02539
HGNC:4716	P16403
HGNC:4717	P16402
HGNC:4718	P10412
HGNC:4719	P16401
HGNC:4720	P22492
HGNC:24893	Q75WM6
HGNC:18463	Q8IZA3
HGNC:4722	Q92522
HGNC:22516	P0C5Y9
HGNC:18298	P0C5Z0
HGNC:14455	P0C5Z0
HGNC:18729	Q96QV6
HGNC:4734	P04908
HGNC:4733	Q93077
HGNC:4729	P20671
HGNC:4724	P04908
HGNC:4737	P0C0S8
HGNC:13671	Q96KK5
HGNC:4725	P0C0S8
HGNC:4727	Q99878
HGNC:4726	P0C0S8
HGNC:4730	P0C0S8
HGNC:4735	P0C0S8
HGNC:4736	Q6FI13
HGNC:29668	Q6FI13
HGNC:4738	Q16777
HGNC:20508	Q8IUE6
HGNC:20507	Q7L7L0
HGNC:14456	Q9BTM1
HGNC:53960	A0A3B3IU63
HGNC:18417	O75409
HGNC:4739	P16104
HGNC:4741	P0C0S5
HGNC:20664	Q71UI9
HGNC:18730	Q96A08
HGNC:4751	P33778
HGNC:4757	P62807
HGNC:4747	P58876
HGNC:4753	P62807
HGNC:4752	P62807
HGNC:4746	P62807
HGNC:4755	Q93079
HGNC:4756	P62807
HGNC:4761	P06899
HGNC:13954	O60814
HGNC:4762	P57053
HGNC:4748	Q99880
HGNC:4750	Q99879
HGNC:4749	Q99877
HGNC:4758	P23527
HGNC:24700	Q5QNW6
HGNC:4760	Q16778
HGNC:20514	Q8N257
HGNC:53833	A0A2R8Y619
HGNC:56200	P0DW85
HGNC:27252	Q7Z2G1
HGNC:27867	P0C1H6
HGNC:4764	P84243
HGNC:4765	P84243
HGNC:4778	Q16695
HGNC:33164	Q6NXT2
HGNC:32060	Q5TEC6
HGNC:4766	P68431
HGNC:4776	P68431
HGNC:4768	P68431
HGNC:4767	P68431
HGNC:4769	P68431
HGNC:4773	P68431
HGNC:4772	P68431
HGNC:4775	P68431
HGNC:4771	P68431
HGNC:4774	P68431
HGNC:25311	Q71DI3
HGNC:20503	Q71DI3
HGNC:20505	Q71DI3
HGNC:43735	P0DPK2
HGNC:43734	P0DPK5
HGNC:4781	P62805
HGNC:4789	P62805
HGNC:4787	P62805
HGNC:4782	P62805
HGNC:4790	P62805
HGNC:4783	P62805
HGNC:4792	Q99525
HGNC:4788	P62805
HGNC:4793	P62805
HGNC:4785	P62805
HGNC:4784	P62805
HGNC:4791	P62805
HGNC:4794	P62805
HGNC:29607	P62805
HGNC:20510	P62805
HGNC:4795	O95479
HGNC:4796	P46952
HGNC:4798	Q14520
HGNC:17062	Q5JVS0
HGNC:9639	B0YJ81
HGNC:9640	Q6Y1H2
HGNC:24175	Q9P035
HGNC:20920	Q5VWC8
HGNC:21033	Q8IYU2
HGNC:17856	Q9UJ83
HGNC:4799	Q16836
HGNC:4801	P40939
HGNC:4803	P55084
HGNC:4805	Q16775
HGNC:14177	Q6PII5
HGNC:4806	P42357
HGNC:15598	P81172
HGNC:4807	O96004
HGNC:4808	P61296
HGNC:4809	Q9UJM8
HGNC:4810	Q9NYQ3
HGNC:4812	P54257
HGNC:2380	P10915
HGNC:17410	Q9GZV7
HGNC:21446	Q96S86
HGNC:31357	Q86UW8
HGNC:30103	Q14CZ0
HGNC:55138	NA
HGNC:26522	Q96MB7
HGNC:4816	P12081
HGNC:4817	P49590
HGNC:4818	Q92839
HGNC:4819	Q92819
HGNC:4820	O00219
HGNC:19682	Q8TF76
HGNC:4821	O14929
HGNC:25174	Q96CS2
HGNC:25530	Q9NVX0
HGNC:28719	Q68CZ6
HGNC:20163	Q9H6D7
HGNC:29130	O94927
HGNC:25948	Q7Z4H7
HGNC:32979	Q99871
HGNC:30532	Q9BT25
HGNC:17866	Q96D42
HGNC:18437	Q8TDQ0
HGNC:16915	O00165
HGNC:4823	P69905
HGNC:4824	P69905
HGNC:4827	P68871
HGNC:4829	P02042
HGNC:4830	P02100
HGNC:3059	Q99075
HGNC:4831	P69891
HGNC:4832	P69892
HGNC:4826	Q6B0K9
HGNC:23200	O60381
HGNC:4833	P09105
HGNC:4834	Q9Y450
HGNC:4835	P02008
HGNC:4532	Q9BXC0
HGNC:24827	Q8TDS4
HGNC:16824	P49019
HGNC:4837	P53701
HGNC:4839	P51610
HGNC:21198	Q9NWW0
HGNC:24972	Q9Y5Z7
HGNC:27780	E2RYF7
HGNC:4840	P08631
HGNC:4844	P14317
HGNC:4845	O60741
HGNC:4846	Q9UL51
HGNC:19183	Q9P1Z3
HGNC:16882	Q9Y3Q4
HGNC:4847	O43612
HGNC:4848	O43613
HGNC:4849	O43614
HGNC:16977	Q9UBK5
HGNC:4852	Q13547
HGNC:4853	Q92769
HGNC:4854	O15379
HGNC:14063	P56524
HGNC:14068	Q9UQL6
HGNC:14064	Q9UBN7
