hgnc_id	uniprot_id	class_id	class_term
HGNC:4737	P0C0S8	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:4725	P0C0S8	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:4726	P0C0S8	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:4730	P0C0S8	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:4735	P0C0S8	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:27867	P0C1H6	PC00118	histone
HGNC:27867	P0C1H6	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:19684	P0C1S8	PC00167	non-receptor serine/threonine protein kinase
HGNC:19684	P0C1S8	PC00260	protein modifying enzyme
HGNC:34416	P0C263	PC00167	non-receptor serine/threonine protein kinase
HGNC:34416	P0C263	PC00260	protein modifying enzyme
HGNC:44121	P0C264	PC00167	non-receptor serine/threonine protein kinase
HGNC:44121	P0C264	PC00260	protein modifying enzyme
HGNC:22516	P0C5Y9	PC00118	histone
HGNC:22516	P0C5Y9	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:18298	P0C5Z0	PC00118	histone
HGNC:14455	P0C5Z0	PC00118	histone
HGNC:18298	P0C5Z0	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:14455	P0C5Z0	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:15165	P0C604	PC00197	transmembrane signal receptor
HGNC:14844	P0C617	PC00197	transmembrane signal receptor
HGNC:15359	P0C623	PC00197	transmembrane signal receptor
HGNC:15287	P0C626	PC00021	G-protein coupled receptor
HGNC:15287	P0C626	PC00197	transmembrane signal receptor
HGNC:15047	P0C628	PC00021	G-protein coupled receptor
HGNC:15047	P0C628	PC00197	transmembrane signal receptor
HGNC:21206	P0C6S8	PC00197	transmembrane signal receptor
HGNC:32483	P0C6T2	PC00260	protein modifying enzyme
HGNC:37180	P0C7H9	PC00081	cysteine protease
HGNC:37180	P0C7H9	PC00190	protease
HGNC:37180	P0C7H9	PC00260	protein modifying enzyme
HGNC:37181	P0C7I0	PC00081	cysteine protease
HGNC:37181	P0C7I0	PC00190	protease
HGNC:37181	P0C7I0	PC00260	protein modifying enzyme
HGNC:33160	P0C7L1	PC00191	protease inhibitor
HGNC:33160	P0C7L1	PC00095	protein-binding activity modulator
HGNC:33519	P0C7M4	PC00119	homeodomain transcription factor
HGNC:33519	P0C7M4	PC00218	DNA-binding transcription factor
HGNC:33519	P0C7M4	PC00264	gene-specific transcriptional regulator
HGNC:33519	P0C7M4	PC00116	helix-turn-helix transcription factor
HGNC:32016	P0C7M7	PC00142	ligase
HGNC:32016	P0C7M7	PC00262	metabolite interconversion enzyme
HGNC:31043	P0C7Q5	PC00227	transporter
HGNC:31351	P0C7Q6	PC00227	transporter
HGNC:15019	P0C7T2	PC00197	transmembrane signal receptor
HGNC:14792	P0C7T3	PC00021	G-protein coupled receptor
HGNC:14792	P0C7T3	PC00197	transmembrane signal receptor
HGNC:33154	P0C7U0	PC00197	transmembrane signal receptor
HGNC:31797	P0C7V6	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:31811	P0C7V8	PC00234	ubiquitin-protein ligase
HGNC:31811	P0C7V8	PC00260	protein modifying enzyme
HGNC:30708	P0C7X1	PC00257	GTPase-activating protein
HGNC:30708	P0C7X1	PC00022	G-protein modulator
HGNC:30708	P0C7X1	PC00095	protein-binding activity modulator
HGNC:30489	P0C7X2	PC00248	C2H2 zinc finger transcription factor
HGNC:30489	P0C7X2	PC00218	DNA-binding transcription factor
HGNC:30489	P0C7X2	PC00264	gene-specific transcriptional regulator
HGNC:30489	P0C7X2	PC00244	zinc finger transcription factor
HGNC:9036	P0C869	PC00186	phospholipase
HGNC:9036	P0C869	PC00143	lipase
HGNC:9036	P0C869	PC00262	metabolite interconversion enzyme
HGNC:9036	P0C869	PC00121	hydrolase
HGNC:32466	P0CB33	PC00218	DNA-binding transcription factor
HGNC:32466	P0CB33	PC00264	gene-specific transcriptional regulator
HGNC:14533	P0CB47	PC00218	DNA-binding transcription factor
HGNC:14533	P0CB47	PC00264	gene-specific transcriptional regulator
HGNC:34396	P0CE71	PC00061	calmodulin-related
HGNC:34396	P0CE71	PC00060	calcium-binding protein
HGNC:8105	P0CE72	PC00061	calmodulin-related
HGNC:8105	P0CE72	PC00060	calcium-binding protein
HGNC:13840	P0CG08	PC00021	G-protein coupled receptor
HGNC:13840	P0CG08	PC00197	transmembrane signal receptor
HGNC:21767	P0CG23	PC00248	C2H2 zinc finger transcription factor
HGNC:21767	P0CG23	PC00218	DNA-binding transcription factor
HGNC:21767	P0CG23	PC00264	gene-specific transcriptional regulator
HGNC:21767	P0CG23	PC00244	zinc finger transcription factor
HGNC:32204	P0CG33	PC00150	membrane traffic protein
HGNC:33983	P0CG36	PC00207	intercellular signal molecule
HGNC:18292	P0CG37	PC00207	intercellular signal molecule
HGNC:37093	P0CG38	PC00150	membrane traffic protein
HGNC:37094	P0CG39	PC00150	membrane traffic protein
HGNC:30690	P0CG40	PC00248	C2H2 zinc finger transcription factor
HGNC:30690	P0CG40	PC00218	DNA-binding transcription factor
HGNC:30690	P0CG40	PC00264	gene-specific transcriptional regulator
HGNC:30690	P0CG40	PC00244	zinc finger transcription factor
HGNC:37294	P0CG41	PC00150	membrane traffic protein
HGNC:33202	P0CH99	PC00248	C2H2 zinc finger transcription factor
HGNC:33202	P0CH99	PC00218	DNA-binding transcription factor
HGNC:33202	P0CH99	PC00264	gene-specific transcriptional regulator
HGNC:33202	P0CH99	PC00244	zinc finger transcription factor
HGNC:32284	P0CI00	PC00248	C2H2 zinc finger transcription factor
HGNC:32284	P0CI00	PC00218	DNA-binding transcription factor
HGNC:32284	P0CI00	PC00264	gene-specific transcriptional regulator
HGNC:32284	P0CI00	PC00244	zinc finger transcription factor
HGNC:13431	P0CI25	PC00234	ubiquitin-protein ligase
HGNC:13431	P0CI25	PC00260	protein modifying enzyme
HGNC:38877	P0CI26	PC00234	ubiquitin-protein ligase
HGNC:38877	P0CI26	PC00260	protein modifying enzyme
HGNC:38705	P0CJ78	PC00248	C2H2 zinc finger transcription factor
HGNC:38705	P0CJ78	PC00218	DNA-binding transcription factor
HGNC:38705	P0CJ78	PC00264	gene-specific transcriptional regulator
HGNC:38705	P0CJ78	PC00244	zinc finger transcription factor
HGNC:37443	P0CJ92	PC00150	membrane traffic protein
HGNC:33941	P0CK96	PC00258	secondary carrier transporter
HGNC:33941	P0CK96	PC00227	transporter
HGNC:33876	P0CV98	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:37287	P0CV99	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:37471	P0CW00	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:37473	P0CW01	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:39433	P0CW18	PC00203	serine protease
HGNC:39433	P0CW18	PC00190	protease
HGNC:39433	P0CW18	PC00260	protein modifying enzyme
HGNC:30047	P0CW19	PC00070	cell junction protein
HGNC:39941	P0CW20	PC00070	cell junction protein
HGNC:23068	P0DI81	PC00150	membrane traffic protein
HGNC:10710	P0DI82	PC00150	membrane traffic protein
HGNC:32414	P0DJD0	PC00226	scaffold/adaptor protein
HGNC:32415	P0DJD1	PC00226	scaffold/adaptor protein
HGNC:9912	P0DJD3	PC00148	RNA splicing factor
HGNC:9912	P0DJD3	PC00171	nucleic acid metabolism protein
HGNC:9912	P0DJD3	PC00147	RNA processing factor
HGNC:9912	P0DJD3	PC00031	RNA metabolism protein
HGNC:30584	P0DJJ0	PC00257	GTPase-activating protein
HGNC:30584	P0DJJ0	PC00022	G-protein modulator
HGNC:30584	P0DJJ0	PC00095	protein-binding activity modulator
HGNC:44141	P0DJR0	PC00208	small GTPase
HGNC:44141	P0DJR0	PC00020	G-protein
HGNC:44141	P0DJR0	PC00095	protein-binding activity modulator
HGNC:44201	P0DKL9	PC00208	small GTPase
HGNC:44201	P0DKL9	PC00020	G-protein
HGNC:44201	P0DKL9	PC00095	protein-binding activity modulator
HGNC:44672	P0DMB2	PC00224	translation initiation factor
HGNC:44672	P0DMB2	PC00223	translation factor
HGNC:44672	P0DMB2	PC00263	translational protein
HGNC:42937	P0DME0	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:2440	P0DML2	PC00179	peptide hormone
HGNC:2440	P0DML2	PC00207	intercellular signal molecule
HGNC:2441	P0DML3	PC00179	peptide hormone
HGNC:2441	P0DML3	PC00207	intercellular signal molecule
HGNC:11455	P0DMM9	PC00220	transferase
HGNC:11455	P0DMM9	PC00262	metabolite interconversion enzyme
HGNC:30004	P0DMN0	PC00220	transferase
HGNC:30004	P0DMN0	PC00262	metabolite interconversion enzyme
HGNC:35237	P0DMP2	PC00257	GTPase-activating protein
HGNC:35237	P0DMP2	PC00022	G-protein modulator
HGNC:35237	P0DMP2	PC00095	protein-binding activity modulator
HGNC:51242	P0DMR2	PC00083	cytokine
HGNC:51242	P0DMR2	PC00207	intercellular signal molecule
HGNC:268	P0DMS8	PC00021	G-protein coupled receptor
HGNC:268	P0DMS8	PC00197	transmembrane signal receptor
HGNC:51375	P0DMS9	PC00124	immunoglobulin receptor superfamily
HGNC:51375	P0DMS9	PC00090	defense/immunity protein
HGNC:33271	P0DMU7	PC00032	RNA helicase
HGNC:33271	P0DMU7	PC00171	nucleic acid metabolism protein
HGNC:33271	P0DMU7	PC00031	RNA metabolism protein
HGNC:33270	P0DMU8	PC00032	RNA helicase
HGNC:33270	P0DMU8	PC00171	nucleic acid metabolism protein
HGNC:33270	P0DMU8	PC00031	RNA metabolism protein
HGNC:51260	P0DMV0	PC00032	RNA helicase
HGNC:51260	P0DMV0	PC00171	nucleic acid metabolism protein
HGNC:51260	P0DMV0	PC00031	RNA metabolism protein
HGNC:51261	P0DMV1	PC00032	RNA helicase
HGNC:51261	P0DMV1	PC00171	nucleic acid metabolism protein
HGNC:51261	P0DMV1	PC00031	RNA metabolism protein
HGNC:51262	P0DMV2	PC00032	RNA helicase
HGNC:51262	P0DMV2	PC00171	nucleic acid metabolism protein
HGNC:51262	P0DMV2	PC00031	RNA metabolism protein
HGNC:51617	P0DN25	PC00220	transferase
HGNC:51617	P0DN25	PC00262	metabolite interconversion enzyme
HGNC:33999	P0DN26	PC00072	chaperone
HGNC:33996	P0DN37	PC00072	chaperone
HGNC:26952	P0DN77	PC00021	G-protein coupled receptor
HGNC:26952	P0DN77	PC00197	transmembrane signal receptor
HGNC:51831	P0DN78	PC00021	G-protein coupled receptor
HGNC:51831	P0DN78	PC00197	transmembrane signal receptor
HGNC:14773	P0DN80	PC00021	G-protein coupled receptor
HGNC:14773	P0DN80	PC00197	transmembrane signal receptor
HGNC:15102	P0DN81	PC00197	transmembrane signal receptor
HGNC:1886	P0DN86	PC00179	peptide hormone
HGNC:16452	P0DN86	PC00179	peptide hormone
HGNC:16453	P0DN86	PC00179	peptide hormone
HGNC:1886	P0DN86	PC00207	intercellular signal molecule
HGNC:16452	P0DN86	PC00207	intercellular signal molecule
HGNC:16453	P0DN86	PC00207	intercellular signal molecule
HGNC:16451	P0DN87	PC00179	peptide hormone
HGNC:16451	P0DN87	PC00207	intercellular signal molecule
HGNC:1442	P0DP23	PC00061	calmodulin-related
HGNC:1442	P0DP23	PC00060	calcium-binding protein
HGNC:1445	P0DP24	PC00061	calmodulin-related
HGNC:1445	P0DP24	PC00060	calcium-binding protein
HGNC:1449	P0DP25	PC00061	calmodulin-related
HGNC:1449	P0DP25	PC00060	calcium-binding protein
HGNC:39814	P0DP73	PC00051	antimicrobial response protein
HGNC:39814	P0DP73	PC00090	defense/immunity protein
HGNC:18107	P0DP74	PC00051	antimicrobial response protein
HGNC:18107	P0DP74	PC00090	defense/immunity protein
HGNC:32063	P0DPA2	PC00124	immunoglobulin receptor superfamily
HGNC:32063	P0DPA2	PC00090	defense/immunity protein
HGNC:32286	P0DPD5	PC00218	DNA-binding transcription factor
HGNC:32286	P0DPD5	PC00264	gene-specific transcriptional regulator
HGNC:13275	P0DPD6	PC00153	metalloprotease
HGNC:13275	P0DPD6	PC00190	protease
HGNC:13275	P0DPD6	PC00260	protein modifying enzyme
HGNC:53611	P0DPD7	PC00155	methyltransferase
HGNC:53611	P0DPD7	PC00220	transferase
HGNC:53611	P0DPD7	PC00262	metabolite interconversion enzyme
HGNC:12408	P0DPH7	PC00228	tubulin
HGNC:12408	P0DPH7	PC00085	cytoskeletal protein
HGNC:12408	P0DPH7	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:24071	P0DPH8	PC00228	tubulin
HGNC:24071	P0DPH8	PC00085	cytoskeletal protein
HGNC:24071	P0DPH8	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:43735	P0DPK2	PC00118	histone
HGNC:43735	P0DPK2	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:43734	P0DPK5	PC00118	histone
HGNC:43734	P0DPK5	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:52383	P0DQD5	PC00021	G-protein coupled receptor
HGNC:52383	P0DQD5	PC00197	transmembrane signal receptor
HGNC:19114	P0DSN6	PC00197	transmembrane signal receptor
HGNC:19115	P0DTE0	PC00197	transmembrane signal receptor
HGNC:4318	P10070	PC00218	DNA-binding transcription factor
HGNC:4318	P10070	PC00264	gene-specific transcriptional regulator
HGNC:4319	P10071	PC00218	DNA-binding transcription factor
HGNC:4319	P10071	PC00264	gene-specific transcriptional regulator
HGNC:4928	P10072	PC00248	C2H2 zinc finger transcription factor
HGNC:4928	P10072	PC00218	DNA-binding transcription factor
HGNC:4928	P10072	PC00264	gene-specific transcriptional regulator
HGNC:4928	P10072	PC00244	zinc finger transcription factor
HGNC:4929	P10073	PC00248	C2H2 zinc finger transcription factor
HGNC:4929	P10073	PC00218	DNA-binding transcription factor
HGNC:4929	P10073	PC00264	gene-specific transcriptional regulator
HGNC:4929	P10073	PC00244	zinc finger transcription factor
HGNC:4930	P10074	PC00248	C2H2 zinc finger transcription factor
HGNC:4930	P10074	PC00218	DNA-binding transcription factor
HGNC:4930	P10074	PC00264	gene-specific transcriptional regulator
HGNC:4930	P10074	PC00244	zinc finger transcription factor
HGNC:4320	P10075	PC00248	C2H2 zinc finger transcription factor
HGNC:4320	P10075	PC00218	DNA-binding transcription factor
HGNC:4320	P10075	PC00264	gene-specific transcriptional regulator
HGNC:4320	P10075	PC00244	zinc finger transcription factor
HGNC:9748	P10082	PC00207	intercellular signal molecule
HGNC:1438	P10092	PC00179	peptide hormone
HGNC:1438	P10092	PC00207	intercellular signal molecule
HGNC:3638	P10109	PC00176	oxidoreductase
HGNC:3638	P10109	PC00262	metabolite interconversion enzyme
HGNC:9861	P10114	PC00208	small GTPase
HGNC:9861	P10114	PC00020	G-protein
HGNC:9861	P10114	PC00095	protein-binding activity modulator
HGNC:4709	P10144	PC00203	serine protease
HGNC:4709	P10144	PC00190	protease
HGNC:4709	P10144	PC00260	protein modifying enzyme
HGNC:6025	P10145	PC00074	chemokine
HGNC:6025	P10145	PC00083	cytokine
HGNC:6025	P10145	PC00207	intercellular signal molecule
HGNC:10627	P10147	PC00083	cytokine
HGNC:10627	P10147	PC00207	intercellular signal molecule
HGNC:11313	P10155	PC00031	RNA metabolism protein
HGNC:11313	P10155	PC00171	nucleic acid metabolism protein
HGNC:9340	P10163	PC00051	antimicrobial response protein
HGNC:9340	P10163	PC00090	defense/immunity protein
HGNC:2294	P10176	PC00175	oxidase
HGNC:2294	P10176	PC00176	oxidoreductase
HGNC:2294	P10176	PC00262	metabolite interconversion enzyme
HGNC:4065	P10253	PC00108	glucosidase
HGNC:4065	P10253	PC00262	metabolite interconversion enzyme
HGNC:4065	P10253	PC00121	hydrolase
HGNC:9864	P10276	PC00169	C4 zinc finger nuclear receptor
HGNC:9864	P10276	PC00218	DNA-binding transcription factor
HGNC:9864	P10276	PC00264	gene-specific transcriptional regulator
HGNC:9864	P10276	PC00244	zinc finger transcription factor
HGNC:10447	P10301	PC00208	small GTPase
HGNC:10447	P10301	PC00020	G-protein
HGNC:10447	P10301	PC00095	protein-binding activity modulator
HGNC:4933	P10321	PC00149	major histocompatibility complex protein
HGNC:4933	P10321	PC00090	defense/immunity protein
HGNC:126	P10323	PC00203	serine protease
HGNC:126	P10323	PC00190	protease
HGNC:126	P10323	PC00260	protein modifying enzyme
HGNC:646	P10398	PC00167	non-receptor serine/threonine protein kinase
HGNC:646	P10398	PC00260	protein modifying enzyme
HGNC:4718	P10412	PC00118	histone
HGNC:4718	P10412	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:11255	P10451	PC00083	cytokine
HGNC:11255	P10451	PC00207	intercellular signal molecule
HGNC:2896	P10515	PC00038	acetyltransferase
HGNC:2896	P10515	PC00220	transferase
HGNC:2896	P10515	PC00262	metabolite interconversion enzyme
HGNC:10521	P10523	PC00226	scaffold/adaptor protein
HGNC:9670	P10586	PC00195	protein phosphatase
HGNC:9670	P10586	PC00260	protein modifying enzyme
HGNC:7977	P10588	PC00169	C4 zinc finger nuclear receptor
HGNC:7977	P10588	PC00218	DNA-binding transcription factor
HGNC:7977	P10588	PC00264	gene-specific transcriptional regulator
HGNC:7977	P10588	PC00244	zinc finger transcription factor
HGNC:7975	P10589	PC00169	C4 zinc finger nuclear receptor
HGNC:7975	P10589	PC00218	DNA-binding transcription factor
HGNC:7975	P10589	PC00264	gene-specific transcriptional regulator
HGNC:7975	P10589	PC00244	zinc finger transcription factor
HGNC:12435	P10599	PC00176	oxidoreductase
HGNC:12435	P10599	PC00262	metabolite interconversion enzyme
HGNC:11769	P10600	PC00112	growth factor
HGNC:11769	P10600	PC00207	intercellular signal molecule
HGNC:2269	P10606	PC00175	oxidase
HGNC:2269	P10606	PC00262	metabolite interconversion enzyme
HGNC:2269	P10606	PC00176	oxidoreductase
HGNC:9251	P10619	PC00203	serine protease
HGNC:9251	P10619	PC00190	protease
HGNC:9251	P10619	PC00260	protein modifying enzyme
HGNC:7061	P10620	PC00220	transferase
HGNC:7061	P10620	PC00262	metabolite interconversion enzyme
HGNC:2622	P10632	PC00177	oxygenase
HGNC:2622	P10632	PC00262	metabolite interconversion enzyme
HGNC:2622	P10632	PC00176	oxidoreductase
HGNC:2625	P10635	PC00177	oxygenase
HGNC:2625	P10635	PC00262	metabolite interconversion enzyme
HGNC:2625	P10635	PC00176	oxidoreductase
HGNC:9388	P10644	PC00140	kinase modulator
HGNC:9388	P10644	PC00095	protein-binding activity modulator
HGNC:11760	P10646	PC00191	protease inhibitor
HGNC:11760	P10646	PC00095	protein-binding activity modulator
HGNC:441	P10696	PC00181	phosphatase
HGNC:441	P10696	PC00262	metabolite interconversion enzyme
HGNC:441	P10696	PC00121	hydrolase
HGNC:8862	P10720	PC00074	chemokine
HGNC:8862	P10720	PC00083	cytokine
HGNC:8862	P10720	PC00207	intercellular signal molecule
HGNC:6342	P10721	PC00197	transmembrane signal receptor
HGNC:12592	P10746	PC00121	hydrolase
HGNC:12592	P10746	PC00262	metabolite interconversion enzyme
HGNC:1653	P10747	PC00124	immunoglobulin receptor superfamily
HGNC:1653	P10747	PC00090	defense/immunity protein
HGNC:3684	P10767	PC00112	growth factor
HGNC:3684	P10767	PC00207	intercellular signal molecule
HGNC:3465	P10768	PC00203	serine protease
HGNC:3465	P10768	PC00190	protease
HGNC:3465	P10768	PC00260	protein modifying enzyme
HGNC:9865	P10826	PC00169	C4 zinc finger nuclear receptor
HGNC:9865	P10826	PC00218	DNA-binding transcription factor
HGNC:9865	P10826	PC00264	gene-specific transcriptional regulator
HGNC:9865	P10826	PC00244	zinc finger transcription factor
HGNC:11796	P10827	PC00169	C4 zinc finger nuclear receptor
HGNC:11796	P10827	PC00218	DNA-binding transcription factor
HGNC:11796	P10827	PC00264	gene-specific transcriptional regulator
HGNC:11796	P10827	PC00244	zinc finger transcription factor
HGNC:11799	P10828	PC00169	C4 zinc finger nuclear receptor
HGNC:11799	P10828	PC00218	DNA-binding transcription factor
HGNC:11799	P10828	PC00264	gene-specific transcriptional regulator
HGNC:11799	P10828	PC00244	zinc finger transcription factor
HGNC:6940	P10911	PC00113	guanyl-nucleotide exchange factor
HGNC:6940	P10911	PC00022	G-protein modulator
HGNC:6940	P10911	PC00095	protein-binding activity modulator
HGNC:4263	P10912	PC00197	transmembrane signal receptor
HGNC:6116	P10914	PC00246	winged helix/forkhead transcription factor
HGNC:6116	P10914	PC00218	DNA-binding transcription factor
HGNC:6116	P10914	PC00264	gene-specific transcriptional regulator
HGNC:6116	P10914	PC00116	helix-turn-helix transcription factor
HGNC:2380	P10915	PC00100	extracellular matrix glycoprotein
HGNC:2380	P10915	PC00102	extracellular matrix protein
HGNC:7583	P10916	PC00041	actin or actin-binding cytoskeletal protein
HGNC:7583	P10916	PC00085	cytoskeletal protein
HGNC:1707	P10966	PC00124	immunoglobulin receptor superfamily
